link,current_slice_id,future_slice_id,label
316755,8,31,0
268708,125,143,0
333007,8,12,0
221252,9,28,0
515160,4,22,0
58817,0,23,0
269760,217,229,0
269756,8,30,0
642288,5,18,0
316755,8,32,0
582794,9,18,0
333007,8,13,0
58817,0,24,0
221252,9,29,0
622313,2,22,0
515160,4,23,0
557926,1,17,0
213275,161,173,0
259777,422,434,2
306515,3,20,0
268708,125,144,0
622619,10,15,0
38366,1,26,0
613799,9,23,0
34781,2,26,0
136381,7,12,0
172137,671,683,0
183732,163,188,0
253632,1,21,0
382994,3,19,0
206123,9,34,0
244478,7,31,0
336609,6,22,0
544460,8,26,0
256773,2,29,0
383111,6,11,0
357539,671,697,1
196798,160,181,0
273511,10,22,0
215724,6,23,0
211478,8,37,0
501605,9,13,0
244359,7,14,0
228095,10,24,0
443581,6,17,0
660122,5,27,0
335531,192,208,0
264516,9,14,0
192965,2,20,0
136381,7,31,0
193361,0,18,0
476816,10,28,0
153745,695,716,0
306816,8,11,0
273188,9,29,0
277985,9,22,0
336726,8,18,0
268128,4,29,0
38368,1,21,0
383111,6,30,0
164691,8,12,0
313436,6,14,0
443581,6,24,0
320742,8,18,0
244359,7,21,0
182095,7,28,0
193361,0,25,0
226676,9,38,0
264516,9,21,0
211095,7,28,0
330507,7,13,0
336726,8,25,0
54228,143,169,0
501605,9,20,0
620997,10,36,0
99012,6,16,0
273188,9,36,0
476816,10,35,0
99012,6,18,0
38368,1,30,0
164691,8,21,0
228095,10,33,0
339214,5,31,0
244359,7,23,0
139341,3,21,1
193361,0,27,0
277985,9,31,0
336726,8,27,0
313436,6,16,0
476816,10,37,0
306816,8,20,0
273188,9,38,0
501605,9,22,0
9015,0,19,0
270814,1,15,0
309556,4,24,0
249842,548,564,1
268967,8,21,0
413732,5,13,0
267573,7,28,0
296572,8,21,0
70797,0,11,0
254546,5,13,0
176201,3,20,0
157522,5,21,0
383088,6,28,0
158420,8,19,0
294273,351,366,0
197858,3,31,0
616454,2,12,0
544440,479,507,0
679046,7,30,0
336644,7,19,0
332673,3,28,0
272383,10,15,0
535145,10,16,0
684890,8,12,0
465812,7,36,0
310831,1,18,0
269713,8,36,0
314815,0,26,0
549591,1,21,0
19629,3,19,0
214042,8,23,0
517531,6,28,0
583013,5,13,0
176785,10,38,0
333791,17,23,1
300475,1,25,0
278502,10,15,0
182045,6,14,0
270086,9,14,0
516729,0,20,0
333467,92,104,0
316187,3,29,0
501051,10,38,0
213300,0,16,0
215414,10,25,0
502620,9,21,0
15653,5,23,0
502902,32,36,0
294278,149,177,0
267657,3,22,0
152334,0,27,0
308644,0,18,0
509155,3,13,0
322485,3,32,0
335847,1,24,0
565460,237,265,0
335460,3,18,0
420672,8,36,0
619942,10,36,0
592988,647,662,0
332599,167,184,0
277647,7,11,0
260410,6,15,0
382723,4,15,0
205532,7,30,0
34035,1,13,0
675551,3,28,0
505645,0,22,0
309889,2,26,0
17845,199,216,0
214058,10,37,0
60542,5,14,0
273473,8,37,0
34689,4,13,0
654279,12,29,0
213681,4,25,0
257581,8,24,0
468914,2,15,0
174049,8,13,0
682794,5,21,0
358917,10,33,0
314449,8,13,0
24542,468,482,0
99631,6,33,0
213657,4,32,0
489548,18,38,0
73239,10,25,0
277647,7,19,0
99020,3,13,0
251782,2,14,0
226672,10,15,0
236604,0,12,0
508560,4,20,0
501255,8,21,0
38587,10,30,0
24542,468,484,0
174049,8,15,0
495237,1,30,0
446379,585,596,2
99631,6,35,0
213681,4,27,0
196707,195,221,0
251782,2,16,0
314449,8,15,0
226672,10,17,0
622774,10,35,0
99020,3,15,0
73239,10,27,0
468914,2,17,0
112217,5,30,0
166382,682,705,0
34689,4,15,0
12687,5,19,0
321682,10,21,0
358917,10,35,0
338667,2,30,0
654279,12,35,0
36998,8,13,0
112714,186,200,0
228515,4,19,0
199027,1,30,0
258242,8,14,0
260410,6,29,0
323314,1,17,0
226667,7,15,0
213681,4,31,0
279776,0,12,0
317402,6,18,0
193015,4,18,0
653872,0,15,0
335585,3,16,0
468914,2,21,0
251782,2,20,0
509200,9,19,0
277647,7,25,0
73239,10,31,0
53958,3,14,0
226672,10,21,0
506142,163,176,0
260410,6,33,0
335585,3,20,0
278632,5,13,0
64790,153,182,0
382723,4,33,0
317402,6,22,0
339049,10,21,0
193015,4,22,0
511235,0,18,0
323314,1,21,0
231793,32,43,0
623182,8,13,0
324345,9,29,0
264050,212,230,2
374221,9,26,0
228515,4,23,0
37358,196,222,0
162288,9,25,0
419160,554,580,0
258242,8,21,0
339049,10,24,0
335585,3,23,0
228515,4,26,0
278632,5,16,0
317402,6,25,0
37358,196,225,0
226667,7,22,0
374221,9,29,0
254009,4,15,0
419160,554,583,0
183566,9,12,0
231793,32,46,0
36998,8,20,0
53958,3,21,0
264050,212,233,2
277647,7,32,0
162288,9,28,0
323314,1,24,0
193015,4,25,0
260824,0,29,0
183566,9,38,0
207840,4,32,0
20685,111,128,0
98940,7,35,0
332975,1,21,0
256402,2,16,0
618866,7,20,0
197860,1,21,0
608929,2,12,0
19534,9,15,0
226843,3,28,0
309418,8,11,0
260264,6,22,0
193420,8,36,0
38620,6,13,0
567175,7,35,0
221169,3,18,0
220656,3,22,0
213618,5,21,0
511231,3,26,0
300963,2,23,0
215652,7,33,0
479241,1,15,0
321629,3,27,0
106983,3,21,0
295842,9,25,0
255533,664,677,0
549914,27,47,0
607131,128,144,0
183593,7,28,0
322085,1,23,0
375836,3,21,0
314826,0,25,0
157671,7,13,0
38620,6,32,0
290646,10,25,0
197925,8,11,0
197945,7,22,0
376270,9,14,0
269071,9,24,0
309418,8,30,0
175053,9,11,0
192856,6,23,0
595789,2,26,0
319096,2,18,0
595425,9,24,0
339427,8,19,0
266236,4,22,0
242851,240,253,2
316012,2,21,0
136384,8,15,0
39627,5,32,0
324343,8,24,0
206069,6,22,0
309418,8,36,0
266236,4,28,0
315285,5,23,0
73903,10,12,0
197925,8,17,0
277705,6,32,0
375836,3,27,0
675429,10,33,0
270167,0,25,0
33739,4,33,0
197945,7,28,0
192856,6,29,0
157671,7,19,0
322085,1,29,0
510562,8,22,0
315953,5,11,0
71623,7,25,0
318969,0,23,0
214810,0,22,0
236004,563,576,0
172328,4,21,0
213682,10,12,0
58567,10,18,0
164595,4,11,0
316012,2,29,0
418222,2,23,0
314856,9,13,0
229951,496,508,2
210104,9,25,0
243607,403,429,0
377728,7,15,0
34443,2,20,0
682858,6,26,0
348692,0,23,0
209839,8,17,0
152556,341,369,0
36828,135,163,0
277463,6,12,0
278878,5,24,0
142996,2,29,0
315953,5,19,0
678658,1,18,0
266430,7,25,0
353577,130,144,0
53948,3,28,0
72304,8,37,0
268464,6,25,0
17477,2,21,0
600412,155,175,0
619734,1,24,0
67621,10,30,0
501570,7,35,1
257951,4,17,0
335598,8,36,0
661871,10,27,0
440137,10,13,0
651039,3,12,0
142037,4,21,0
179803,0,11,0
182362,14,21,0
619734,1,27,0
440137,10,16,0
338540,189,212,0
605147,3,16,0
69213,192,210,0
17477,2,24,0
411379,222,251,0
651039,3,15,0
268464,6,28,0
71345,5,12,0
316413,1,20,0
98973,9,31,0
209352,7,26,0
677185,9,26,0
9785,2,11,0
378399,7,16,0
163385,7,19,0
9132,6,23,0
249739,142,159,0
324106,10,19,0
503550,10,13,0
348923,187,202,0
332958,10,25,1
143370,10,23,0
51091,128,153,0
335851,9,32,0
155361,10,32,0
228171,4,18,0
624633,8,22,0
268980,4,33,0
597719,3,13,0
604227,335,361,0
142006,6,29,0
360405,3,22,0
270761,169,190,0
278008,6,29,0
358491,333,346,1
533093,5,14,0
262345,9,21,0
209089,2,13,0
216086,9,34,0
324344,3,21,0
38377,0,19,0
317343,3,18,0
596224,6,29,0
623282,4,16,0
38939,6,34,0
143112,0,25,0
267516,10,36,0
223262,2,14,0
232919,5,20,0
316048,8,17,0
622232,2,21,0
229953,187,198,0
265527,1,12,0
212842,299,323,2
359160,1,13,0
39712,6,17,0
255968,7,30,0
186777,5,27,0
503326,156,178,0
316779,6,28,0
318941,9,16,0
381464,155,167,0
650792,4,32,0
682853,8,19,0
255864,4,15,0
35526,5,19,0
309727,5,17,0
18997,9,27,0
73049,152,167,0
353047,130,143,0
11263,3,24,0
335501,144,157,0
576013,361,372,0
308231,158,175,0
365257,4,32,0
260277,2,28,0
682830,1,19,0
33727,0,21,0
268717,9,33,0
516797,10,29,0
267520,1,23,0
508012,6,24,0
141449,4,11,0
571824,8,27,0
137209,1,24,0
222017,0,14,1
278154,0,14,0
335501,144,163,0
684761,4,13,0
516797,10,35,0
527623,403,417,0
324400,3,15,0
173432,582,602,0
509741,503,525,0
310345,3,15,0
153139,3,20,0
11263,3,30,0
255864,4,21,0
508012,6,30,0
682830,1,25,0
224653,3,13,0
317179,1,12,0
502611,3,24,0
663414,9,17,0
309727,5,23,0
348694,3,29,0
279610,8,23,0
318941,9,34,0
358081,8,26,0
171167,161,183,0
682853,8,37,0
377333,6,13,0
154164,5,23,0
575423,7,27,0
69997,0,12,0
268424,3,25,0
376290,2,15,0
263828,0,21,0
650955,4,17,0
638891,9,15,0
626304,1,19,0
39712,6,35,0
231553,7,11,0
376177,1,14,1
501568,2,27,2
352076,8,36,0
318986,4,17,0
160869,8,12,0
358081,8,32,0
354785,1,21,0
504426,2,28,0
268424,3,31,0
39651,9,19,0
104932,485,497,0
154452,0,24,0
650955,4,23,0
11601,10,28,0
575423,7,33,0
541825,9,16,0
348693,10,28,0
72440,6,15,0
279818,10,15,0
626304,1,25,0
70195,3,29,0
333584,1,22,0
33713,6,17,0
377333,6,31,0
160869,8,24,0
641418,0,12,0
267663,9,20,0
318986,4,29,0
20467,6,14,0
166989,424,446,0
541825,9,28,0
653674,8,19,0
154502,7,15,0
72440,6,27,0
203531,5,14,0
638891,9,33,0
247118,1,21,0
279818,10,27,0
292110,525,548,0
653715,5,20,0
276254,6,14,0
337533,207,222,0
228143,1,12,0
595931,3,31,0
223689,8,19,0
264022,4,21,0
277353,0,28,0
144367,103,121,0
312172,6,27,0
182592,4,17,0
144620,6,22,0
516914,2,21,0
221545,7,32,0
171620,51,65,0
597571,9,38,0
542162,5,14,0
615190,10,24,0
504938,8,28,0
152812,10,15,0
577356,5,13,0
376442,10,16,0
501075,4,21,0
183430,3,26,0
620190,187,212,0
336105,8,18,0
306806,3,28,0
277707,0,14,0
193782,2,31,0
33713,6,33,0
496638,7,21,0
336123,6,27,0
653674,8,35,0
154502,7,31,0
277950,8,22,0
20467,6,30,0
578266,3,16,0
382887,6,15,0
280358,10,11,0
382887,6,17,0
542162,5,16,0
376442,10,18,0
423697,194,208,0
277707,0,16,0
440369,5,11,0
280358,10,13,0
577485,185,212,0
589336,454,470,0
615190,10,26,0
326563,177,204,0
268480,3,23,0
277950,8,24,0
33713,6,35,0
577356,5,15,0
183430,3,28,0
336123,6,29,0
620190,187,214,0
20467,6,32,0
152812,10,17,0
578266,3,18,0
501075,4,23,0
653674,8,37,0
310308,27,40,0
15955,2,16,0
245259,10,14,0
254452,7,19,0
336105,8,24,0
163394,2,12,0
568789,0,22,0
183430,3,32,0
205534,8,11,0
151984,6,12,0
171813,2,14,0
277707,0,20,0
542162,5,20,0
575482,10,12,0
272041,2,12,0
615190,10,30,0
478697,2,27,0
382887,6,21,0
336123,6,33,0
552135,1,19,0
578266,3,22,0
152812,10,21,0
211316,10,36,0
376442,10,22,0
242550,618,632,0
682347,5,22,0
446793,4,24,0
324153,2,24,0
334946,0,26,0
254218,10,39,0
279574,5,11,0
70664,577,606,1
403421,218,236,1
374933,7,23,0
676764,620,632,0
606370,0,29,0
241726,5,12,0
144434,10,37,0
243339,4,12,0
33389,4,17,0
171642,10,17,0
102674,10,24,0
544486,3,29,0
279574,5,31,0
639857,195,220,0
238944,7,30,0
273096,6,13,0
58964,6,26,0
506499,4,24,0
309107,5,26,0
241726,5,32,0
243339,4,32,0
336004,0,13,0
165186,222,248,0
590476,2,20,0
179796,5,15,0
143098,157,176,0
266241,3,22,0
624085,0,13,0
508791,3,15,0
281951,6,27,0
182494,7,23,0
98847,3,31,0
308709,3,23,0
234513,8,28,0
262609,10,14,0
320455,1,15,0
16719,15,36,0
543597,671,686,0
273458,2,20,0
268598,5,20,0
270202,3,27,0
58877,6,22,0
142570,1,13,0
142821,15,22,0
175895,2,15,0
383520,4,25,0
335587,4,15,0
248656,5,25,0
252978,5,14,0
216846,1,24,0
503333,8,32,0
204787,9,25,0
39704,67,81,0
216846,1,25,0
503733,6,32,0
262609,10,15,0
270202,3,28,0
98847,3,32,0
503333,8,33,0
248656,5,26,0
335587,4,16,0
268598,5,21,0
252978,5,15,0
308709,3,24,0
204787,9,26,0
142570,1,14,0
320455,1,16,0
383520,4,26,0
142821,15,23,0
39704,67,82,0
175895,2,16,0
58877,6,23,0
273458,2,21,0
191497,223,249,0
506593,10,12,0
177229,3,17,0
205535,4,15,0
352689,3,30,0
240949,6,15,0
279614,8,14,0
640271,7,33,0
214791,9,37,0
157521,9,26,0
511963,9,20,0
321542,216,228,0
253573,10,17,0
55860,11,40,0
336209,2,17,0
270566,2,24,0
271197,10,14,0
544884,1,12,0
254410,6,14,0
270202,3,31,0
336083,9,34,0
448646,10,27,0
37356,7,35,0
595661,5,26,0
170975,426,442,0
507922,8,14,0
53904,5,24,0
260766,6,19,0
264343,5,15,0
272419,10,24,0
353096,4,18,0
260434,7,28,0
636342,2,17,0
513577,9,37,0
513083,214,237,0
462745,156,170,0
307712,9,34,0
675571,3,15,0
64802,2,24,0
639102,3,11,0
619566,8,33,0
554252,200,222,0
516913,2,24,0
306733,6,32,0
619735,10,38,0
270827,7,12,0
143110,7,15,0
269032,4,26,0
544337,1,17,0
215409,4,26,0
312205,2,14,0
503266,4,29,0
237325,1,19,0
280055,7,18,0
675571,3,32,0
636317,284,297,0
575888,5,15,0
263674,2,21,0
335548,4,26,0
383051,6,15,0
57936,5,21,0
650042,3,24,0
232728,6,14,0
152856,7,30,0
352043,9,13,0
389260,9,22,0
569366,7,22,0
642811,151,177,0
283431,6,35,0
358932,194,212,0
181912,10,26,0
277455,9,22,0
38865,5,30,0
257877,404,419,0
624822,150,176,0
332981,3,29,0
614858,6,15,0
260766,6,24,0
503845,1,14,0
321474,0,27,0
336209,2,22,0
551328,7,13,0
253573,10,22,0
222305,3,29,0
179313,6,18,0
501188,2,29,0
270178,3,16,0
595661,5,31,0
684751,6,11,0
182880,8,29,0
206289,0,13,0
272045,7,19,0
310909,2,14,0
273096,6,35,0
640546,2,29,0
268695,8,19,0
448646,10,32,0
228551,5,17,0
276587,9,24,0
182882,8,22,0
509751,1,15,0
279927,6,19,0
588450,4,32,0
558057,3,14,0
184981,2,25,0
193016,9,38,0
268695,8,36,0
228561,3,26,0
179313,6,35,0
272045,7,36,0
278739,7,17,0
227071,4,22,0
310909,2,31,0
507814,2,20,0
296920,7,16,0
310290,3,24,0
614140,1,25,0
640538,131,160,0
530765,195,211,0
467748,6,21,0
39404,6,34,0
628089,6,28,1
271054,7,31,0
273507,7,23,0
338345,3,26,0
152856,7,13,0
203525,8,12,0
470005,186,215,2
476171,10,29,0
503266,4,20,0
38865,5,13,0
283431,6,18,0
620007,6,34,0
9784,9,26,0
335549,10,39,0
578194,1,22,0
620130,5,18,0
338925,2,28,0
214801,167,182,0
634566,8,24,0
214614,0,19,0
223374,10,32,0
138953,3,14,0
237366,5,24,0
312482,0,11,0
508737,3,25,0
185009,5,14,0
57935,9,37,0
273677,201,224,0
273573,7,35,0
515413,0,18,0
269011,208,236,1
550265,197,217,0
316883,9,28,0
544910,1,20,0
647732,204,222,0
332961,83,95,1
476169,8,28,0
578453,18,46,0
269011,4,17,0
662486,6,26,0
238940,6,25,0
57396,10,12,0
262368,5,28,0
240836,6,29,0
224827,3,20,0
250008,7,25,0
339407,167,193,0
336725,8,22,0
315461,8,25,0
164941,3,16,0
155360,4,32,0
38534,7,17,0
181979,4,24,0
544911,8,20,0
317213,1,24,0
545264,212,238,0
450508,5,34,0
20338,7,25,0
593770,3,18,0
56015,5,22,0
142815,4,22,0
199768,9,25,0
412246,2,13,0
608641,5,11,0
106922,11,14,0
339223,164,184,0
455194,3,20,0
60461,7,26,0
508791,195,223,0
609891,8,37,0
153113,4,22,0
279140,8,11,0
309438,10,22,0
224987,10,17,0
377422,2,23,0
319709,0,14,0
269708,2,29,0
601533,9,18,0
190853,68,82,0
228551,5,23,0
245262,2,17,0
36896,6,23,0
558057,3,20,0
323860,7,19,0
206133,0,18,0
228561,3,32,0
661511,8,18,0
276587,9,30,0
184981,2,31,0
310290,3,30,0
278739,7,23,0
324220,5,17,0
623650,3,17,0
509751,1,21,0
296920,7,22,0
34905,6,26,0
212030,10,37,0
58878,2,22,0
504440,7,21,0
223374,10,15,0
600864,2,17,0
278479,4,19,0
273573,7,18,0
236608,196,211,0
269011,208,219,1
516426,3,15,0
332981,3,20,0
507699,9,29,0
116136,197,213,0
206156,8,28,0
325403,6,15,0
532078,0,16,0
639335,6,18,0
296920,7,26,0
278225,1,12,0
509751,1,25,0
278739,7,27,0
616601,2,15,0
558057,3,24,0
507814,2,30,0
227071,4,32,0
212800,177,192,0
276587,9,34,0
228551,5,27,0
110535,6,14,0
182882,8,32,0
506120,10,37,0
58893,10,35,0
255881,3,18,0
257422,1,28,0
220567,132,147,0
611833,5,22,0
249950,154,172,0
509657,1,28,0
378939,0,15,0
179863,9,29,0
39403,9,30,0
70047,161,188,0
512462,9,35,0
110485,4,31,0
309438,10,39,0
206137,9,34,0
37843,10,14,0
179832,1,14,0
374436,1,11,0
152591,680,698,0
100528,5,11,0
282234,4,13,0
619867,9,30,0
262296,3,20,0
29910,686,701,0
43128,8,23,0
471399,1,19,0
639480,2,19,0
529546,4,30,0
64937,7,30,0
166989,209,220,0
572565,207,221,0
63263,7,17,0
68903,9,17,0
650791,7,32,0
141340,9,17,0
262322,8,22,0
440767,180,208,0
110864,2,22,0
315598,3,31,0
307693,10,37,0
254501,2,13,0
68172,237,257,1
653165,2,27,0
156090,196,225,0
191634,509,529,0
377011,8,17,0
529973,188,199,0
307481,10,14,0
43128,8,17,0
164941,3,30,0
262296,3,14,0
38534,7,31,0
624088,0,11,0
509690,0,12,0
37885,149,167,0
508677,10,24,0
619867,9,24,0
19733,7,23,0
110674,9,16,0
205734,10,39,0
566948,6,23,0
206137,9,28,0
512462,9,29,0
412245,6,11,0
152814,7,34,0
110485,4,25,0
154234,7,31,0
476170,1,29,0
314250,3,17,0
684814,8,28,0
17469,0,22,0
349138,1,27,0
511382,1,15,0
382722,6,24,0
182370,4,32,0
98946,2,21,0
110405,3,28,0
490808,199,214,0
228517,8,20,0
38598,1,30,0
162569,0,13,0
270201,1,20,0
288279,259,271,1
33446,4,16,0
421157,1,23,0
215455,172,196,0
613649,7,22,0
326901,2,21,0
224400,10,12,0
661330,7,23,0
453696,188,214,0
374898,1,13,0
253995,10,17,0
403681,101,116,0
238562,0,27,0
110478,7,11,0
262332,1,30,0
9858,7,27,0
172528,8,14,0
598405,12,26,0
102709,662,674,0
41396,8,27,0
38812,7,20,0
650845,2,13,0
504125,7,26,0
511732,2,14,0
98939,10,32,0
334633,4,23,0
171698,202,226,0
214395,185,198,0
198147,5,31,0
206296,6,12,0
111797,10,18,0
101192,5,13,0
375793,4,23,0
211305,5,22,0
242797,176,194,0
36760,76,100,0
260220,5,16,0
508857,2,28,0
221171,5,27,0
613620,4,27,0
272129,5,22,0
16425,3,18,0
196803,682,709,0
139415,3,29,0
184298,1,14,0
70525,3,22,0
20682,1,24,0
38649,8,15,0
336134,5,28,0
268517,7,20,0
269857,4,27,0
161335,7,34,0
238705,6,13,0
224716,101,118,0
322775,2,27,0
263658,10,15,0
254491,4,30,0
14179,3,16,0
273060,5,24,0
252596,8,21,0
242763,5,23,0
529973,188,201,0
102052,10,21,0
214153,184,209,0
264313,6,30,0
306813,2,15,0
622235,8,24,0
69865,3,27,0
674889,8,11,0
508685,3,30,0
301689,7,34,0
598896,526,539,0
335218,3,14,0
67420,5,29,0
312179,9,32,0
288266,118,129,0
682783,166,194,0
269805,3,31,0
443199,6,24,0
590768,10,21,1
502661,5,21,0
236996,4,25,0
229238,8,23,0
321395,7,16,0
264327,5,23,0
300975,9,36,0
307757,4,15,0
39611,8,29,0
359200,3,13,0
336252,6,30,0
260299,8,24,0
335844,8,12,0
335797,10,30,0
295699,2,22,0
273057,200,211,0
243238,10,35,0
278543,8,15,0
178184,105,123,0
226547,222,235,0
277705,6,15,0
258491,3,29,0
578596,9,23,0
376074,6,26,2
332975,1,29,0
309418,8,19,0
232246,15,22,0
197860,1,29,0
33739,4,16,0
39627,5,15,0
675429,10,16,0
258225,9,27,0
321629,3,20,0
618866,7,28,0
34168,9,23,0
504879,5,26,0
675600,9,33,0
179668,3,11,0
164831,10,18,0
488292,7,16,0
238777,5,19,0
109943,10,20,0
110228,5,24,0
260270,0,20,0
657827,3,18,0
243869,8,35,1
573989,3,18,0
203221,6,15,0
503425,189,218,0
408415,173,191,0
107659,84,95,0
501152,8,37,0
98860,1,16,0
172371,7,26,0
570273,2,26,0
262603,3,26,0
225154,0,23,0
239633,10,33,0
72593,7,17,0
376093,4,24,0
504736,5,15,0
403325,7,21,0
334806,4,33,0
374982,9,26,0
442897,4,17,0
578265,6,28,0
198024,4,30,0
172371,7,29,0
321552,435,452,0
276573,152,163,0
239633,10,36,0
71427,4,30,0
267719,5,12,0
262603,3,29,0
376093,4,27,0
357566,149,166,0
225154,0,26,0
570273,2,29,0
658582,7,20,0
374982,9,29,0
504736,5,18,0
111224,9,24,0
333834,10,28,0
391945,71,86,0
268793,2,11,0
136482,9,29,0
314816,8,20,0
17079,647,665,0
246100,5,26,0
221498,5,28,0
645382,649,672,0
503962,153,176,0
629534,11,30,0
306047,5,23,0
597081,6,34,0
524365,4,21,0
246541,8,14,0
323321,3,22,0
143273,7,20,0
213577,9,11,0
481576,6,11,0
282835,543,554,1
608165,1,15,0
479305,10,14,0
309017,4,24,0
620007,6,23,0
326236,658,671,0
39404,6,23,0
338345,3,15,0
249729,1,28,0
76380,1,11,0
317364,5,32,0
271054,7,20,0
343386,2,13,0
628089,6,17,1
171309,3,14,0
151611,188,217,0
267964,5,22,0
9784,9,15,0
335549,10,28,0
476171,10,18,0
578194,1,11,0
58985,3,31,0
336259,105,127,0
235998,504,518,0
164151,160,178,0
99635,8,28,0
273507,7,12,0
645382,649,674,0
524365,4,23,0
213577,9,13,0
111224,9,26,0
306047,5,25,0
246541,8,16,0
17079,647,667,0
359030,276,305,0
481576,6,13,0
268793,2,13,0
314816,8,22,0
165095,3,12,0
675549,1,12,0
143273,7,22,0
323321,3,24,0
479305,10,16,0
596227,5,34,0
153094,0,11,0
608165,1,17,0
34669,9,16,0
279614,8,31,0
240949,6,32,0
507699,9,18,0
267221,0,24,0
511231,130,158,0
489548,144,172,0
206156,8,17,0
58878,2,11,0
338068,0,17,0
314816,8,29,0
309421,5,14,0
310830,208,232,1
578221,2,11,0
608104,5,25,0
72593,7,32,0
675549,1,19,0
460927,35,55,0
313157,1,20,0
153094,0,18,0
268670,8,24,0
344208,2,26,0
144362,10,13,0
269866,5,17,0
143273,7,29,0
509476,144,173,0
504736,5,30,0
182077,9,17,0
165095,3,19,0
182331,7,21,0
109357,166,193,0
172362,7,22,0
383051,6,32,0
17928,555,576,0
33413,0,16,0
280055,7,35,0
575888,5,32,0
225154,233,245,1
110411,120,145,0
336139,1,13,0
358697,374,403,1
570188,170,188,0
31675,658,672,0
71432,1,12,0
684893,0,16,0
476815,7,20,0
508973,2,11,0
312647,139,156,0
179783,2,16,0
99013,7,30,0
323709,1,18,0
297755,10,31,0
170906,206,234,0
73090,3,29,0
142817,9,23,0
246098,143,169,0
111280,3,30,0
533097,8,19,0
311745,2,12,0
182235,7,19,0
323751,4,32,0
143204,6,23,0
17343,9,35,0
64884,3,22,0
142872,540,565,1
38797,10,15,0
330191,4,24,0
141318,3,24,0
57110,8,28,0
684553,6,20,0
63254,7,27,0
418699,206,218,0
62799,2,28,0
307750,0,25,0
273467,5,27,0
380884,0,27,0
367296,5,13,0
376605,10,21,0
243401,8,15,0
257940,2,21,0
593014,365,384,2
456462,0,20,0
338608,208,222,1
172597,166,186,0
343640,0,19,0
336500,3,18,0
650907,9,21,0
34946,10,30,0
603602,178,205,0
318907,5,23,0
110234,10,36,0
266482,3,15,0
139654,2,24,0
647482,674,690,0
567836,8,33,0
483393,10,23,0
192055,10,26,0
109998,10,32,0
335530,8,16,0
383115,7,24,0
684686,5,21,0
684884,2,16,0
241722,171,185,0
266457,2,20,0
227051,1,17,0
501875,1,20,0
179601,8,11,0
9885,4,27,0
142034,152,168,0
312187,10,19,0
53894,5,22,0
310326,2,19,0
315905,267,287,1
248659,1,24,0
173366,9,15,0
237922,8,27,0
595904,5,17,0
183694,0,22,0
179314,4,11,0
302842,8,30,0
456702,119,135,0
458193,0,26,0
313023,1,17,0
228560,1,26,0
143429,4,29,0
277938,4,22,0
260321,2,24,0
321113,8,16,0
210149,219,231,1
171568,7,22,0
507601,8,30,0
378443,126,148,0
326125,10,16,0
508977,566,580,0
335663,0,12,0
336114,6,23,0
614881,6,33,0
177577,5,34,0
268968,0,14,0
279115,1,14,0
277710,6,14,0
312976,8,16,0
111813,2,21,0
269717,2,19,0
140942,9,30,0
173388,4,11,0
301770,4,14,0
192883,4,21,0
277689,7,28,0
603779,671,686,0
260269,1,17,0
310419,9,35,0
335499,0,23,0
273071,2,16,0
639588,0,27,0
677039,2,15,0
642377,4,11,0
191157,119,145,0
302983,6,19,0
269717,2,20,0
175751,1,19,0
619814,0,17,0
176174,1,29,0
32200,159,179,0
269717,2,21,0
273071,2,17,0
310419,9,36,0
677039,2,16,0
192883,4,22,0
335499,0,24,0
141812,236,253,0
191157,119,146,0
277689,7,29,0
642377,4,12,0
619814,0,18,0
507218,161,172,0
639588,0,28,0
260269,1,18,0
507694,9,32,0
243397,2,29,0
193977,10,28,0
569768,167,180,0
324197,3,27,0
620117,4,20,0
604688,630,651,0
315853,5,29,0
43119,8,21,0
348595,9,33,0
629629,578,590,1
312210,343,370,1
70148,6,13,0
629522,97,118,0
35173,1,16,0
248945,7,28,0
229776,39,53,0
302983,6,21,0
143170,2,13,0
175751,1,21,0
43119,8,24,0
277689,7,30,0
620117,4,23,0
35173,1,19,0
674876,137,149,0
348595,9,36,0
569768,167,183,0
256216,5,11,0
70148,6,16,0
500993,10,11,0
447658,4,23,0
377723,0,15,0
161132,9,20,0
528031,5,17,0
237910,9,32,0
378933,5,24,0
110688,0,20,0
321394,5,30,0
143274,9,31,0
513577,9,12,0
212482,6,13,0
483393,10,38,0
34454,2,23,2
462745,0,13,0
382973,0,17,0
316817,8,12,0
335877,3,11,0
623189,171,198,0
70046,1,15,0
302843,1,20,0
657837,10,30,0
213766,7,32,0
170825,6,12,0
228870,163,176,0
349318,10,18,0
474826,3,22,0
367429,6,20,0
500745,2,22,0
179601,8,26,0
379239,10,20,0
684910,7,27,0
578416,441,456,0
319493,5,28,0
613713,7,17,0
353899,9,17,0
206268,8,25,0
615717,144,159,0
453562,4,17,0
653475,2,29,0
252979,10,13,0
278660,3,19,0
330154,77,98,0
660988,139,167,0
17381,8,23,0
335850,0,20,0
383047,7,36,0
215350,0,24,0
507876,209,233,0
338776,5,24,0
107661,0,14,0
71399,0,12,0
338776,5,27,0
71399,0,15,0
110514,5,24,0
335850,0,23,0
278479,650,661,0
17345,12,21,0
242671,83,100,0
252979,10,16,0
215350,0,27,0
206268,8,28,0
2957,3,21,0
507876,209,236,0
374217,7,32,0
17381,8,26,0
620006,7,16,0
316726,7,36,0
327312,6,11,0
323931,3,14,0
378438,0,24,0
153104,138,155,0
321449,3,22,0
313435,4,15,0
